Trial,Generated,Changed,Position,Tone,Surprise,Alternative,Alt_Surprise,PitchDif,Entropy,RT
23,False,False,3,71,3.294259765186547,65.0,3.594526874828702,3,3.411931405518565,0.00021428299987746868
23,False,False,4,68,1.7480912015516525,73.0,1.4384805915889347,-3,2.5609956263322355,0.00021550199926423375
23,False,False,5,73,3.5504153636182987,71.0,1.9932795354033197,5,2.1969699847066106,0.00019982000048912596
24,True,False,1,68,-0.0,,,0,0.0,0.0
24,True,False,2,71,3.294259765186547,65.0,3.594526874828702,3,3.411931405518565,0.00025859400011540856
24,True,False,3,73,2.2380607273497417,69.0,1.8632407968732245,2,3.3264911720948964,0.00047998099944379646
24,True,False,4,78,4.452561521095,75.0,2.398928874741473,5,3.045964147901633,0.0001646920009079622
24,True,False,5,71,5.397428919698493,73.0,2.4071275175386773,-7,2.644462123803829,0.00026542800151219126
25,True,True,1,60,-0.0,,,0,0.0,0.0
25,True,True,2,62,1.9296774372723635,58.0,2.6640636924952426,2,3.4160728239352625,0.00021134500093467068
25,True,True,3,64,1.9235572125283575,60.0,2.3480213048269967,2,3.40551892997495,0.00023763899844198022
25,True,True,4,66,2.4893153792991063,67.0,2.0808914113425954,2,2.9882154478836216,0.0003121839999948861
25,True,True,5,64,1.4775621735333309,62.0,3.8381781405884605,-2,2.443080747398068,0.00021590100004686974
26,False,True,1,68,-0.0,,,0,0.0,0.0
26,False,True,2,65,3.594526874828702,71.0,3.294259765186547,-3,3.411931405518565,0.0001647240005695494
26,False,True,3,63,2.2427594352565734,67.0,1.7346468552745236,-2,3.2694808087946488,0.0002120039989677025
26,False,True,4,64,11.111792530543763,55.0,9.152667380657714,1,2.828769793642874,0.0002258950007671956
26,False,True,5,67,7.526208373889825,63.0,1.680687822686746,3,2.7253536500903652,0.00021439199917949736
27,False,False,1,60,-0.0,,,0,0.0,0.0
27,False,False,2,58,2.6640636924952426,62.0,1.9296774372723635,-2,3.4160728239352625,0.00020381800095492508
27,False,False,3,60,1.6244841802089771,61.0,3.4924548460947653,2,3.352752864610286,0.00021463099983520806
27,False,False,4,55,4.921268604339935,63.0,1.7383838091743244,-5,3.07898549896448,0.0002142590001312783
27,False,False,5,60,8.317662582584846,58.0,1.0361920541949199,5,1.8306752651680842,0.00026503899971430656
28,True,False,1,61,-0.0,,,0,0.0,0.0
28,True,False,2,63,1.8411243506249906,59.0,2.5271477832898004,2,3.408827837528595,0.0002002749988605501
28,True,False,3,66,3.1721976403852477,60.0,3.262987078276153,3,3.42285722931988,0.00021675599964510184
28,True,False,4,68,1.3455445022991588,59.0,4.244517272264792,2,2.7429872603505547,0.0004851670000789454
28,True,False,5,70,1.0363303004726205,71.0,3.676337305310017,2,2.2435442658756415,0.00021546700008912012
29,True,False,1,73,-0.0,,,0,0.0,0.0
29,True,False,2,72,4.178127479917258,66.0,5.253844085231208,-1,3.300234722958809,0.0001521640006103553
29,True,False,3,67,4.255306301348353,74.0,2.088016409839036,-5,3.376412662358794,0.0002160260009986814
29,True,False,4,69,2.3753171131727697,60.0,5.458917817514692,2,3.132388295833388,0.0002078159996017348
29,True,False,5,67,2.2498509477841213,62.0,4.585638797584579,-2,2.466497674961415,0.00016868599959707353
30,False,False,1,73,-0.0,,,0,0.0,0.0
30,False,False,2,78,4.687747232346612,66.0,5.253844085231208,5,3.300234722958809,0.0001693480007816106
30,False,False,3,73,4.012745046685847,80.0,2.7404503783461203,-5,3.2494205397827503,0.00021552600082941353
30,False,False,4,75,1.6667880534973567,76.0,2.7325939593035287,2,2.843625233296935,0.00021531699894694611
30,False,False,5,73,1.3911033242475912,70.0,3.035358794931881,-2,2.6506004113186177,0.00021342900072340854
31,False,False,1,74,-0.0,,,0,0.0,0.0
31,False,False,2,72,1.8848527288588888,69.0,4.499987783569475,-2,3.2684824570540854,0.0002128609994542785
31,False,False,3,73,4.392526360800033,70.0,2.232588002143888,1,3.376412662358794,0.00021232499966572504
31,False,False,4,68,4.640549760805232,75.0,1.7936936512647463,-5,2.606239009077841,0.00021601800108328462
31,False,False,5,61,8.010370851584177,73.0,1.9220990579986266,-7,2.5618639109799455,0.00021319400002539624
32,True,True,1,71,-0.0,,,0,0.0,0.0
32,True,True,2,69,1.8632407968732245,73.0,2.2380607273497417,-2,3.3264911720948964,0.00016763200073910411
32,True,True,3,60,7.1990467912174525,77.0,6.842928481341992,-9,3.267207861924635,0.00017010100054903887
32,True,True,4,57,4.196101330564897,67.0,1.8495339371837978,-3,3.025514595760546,0.0002452510016155429
